name	circle	family	raw_family
A13D_scaffold665|length_2183	linear	Siphoviridae	Siphoviridae
A13D_scaffold676|length_2154	circular	Siphoviridae	Siphoviridae
A13D_scaffold688|length_2118	linear	Siphoviridae	Siphoviridae
A13D_scaffold709|length_2071	circular	Siphoviridae	Siphoviridae
A13D_scaffold720|length_2055	linear	Siphoviridae	Siphoviridae
A13D_scaffold732|length_2024	linear	Siphoviridae	Siphoviridae
A13D_scaffold739|length_2014	linear	Siphoviridae	Siphoviridae
A13D_scaffold792|length_1925	linear	Siphoviridae	Siphoviridae
A13D_scaffold833|length_1837	linear	Siphoviridae	Siphoviridae
A13D_scaffold929|length_1699	linear	Siphoviridae	Siphoviridae
A13D_scaffold970|length_1651	linear	Siphoviridae	Siphoviridae
A13D_scaffold973|length_1645	linear	Siphoviridae	Siphoviridae
A13D_scaffold986|length_1627	circular	Siphoviridae	Siphoviridae
A13D_scaffold991|length_1619	linear	Siphoviridae	Siphoviridae
A13D_scaffold996|length_1618	linear	Siphoviridae	Siphoviridae
A13D_scaffold998|length_1616	linear	Siphoviridae	Siphoviridae
A13D_scaffold1008|length_1595	linear	Siphoviridae	Siphoviridae
A13D_scaffold1009|length_1594	circular	Siphoviridae	Siphoviridae
A13D_scaffold1079|length_1525	linear	Siphoviridae	Siphoviridae
A13D_scaffold1082|length_1523	linear	Siphoviridae	Siphoviridae
A13D_scaffold1088|length_1516	linear	Siphoviridae	Siphoviridae
A13D_scaffold1102|length_1500	linear	Siphoviridae	Siphoviridae
A13D_scaffold1113|length_1493	linear	Siphoviridae	Siphoviridae
A13D_scaffold1116|length_1491	linear	Siphoviridae	Siphoviridae
A13D_scaffold1128|length_1486	linear	Siphoviridae	Siphoviridae
A13D_scaffold1146|length_1469	linear	Siphoviridae	Siphoviridae
A13D_scaffold1152|length_1464	linear	Siphoviridae	Siphoviridae
A13D_scaffold1190|length_1433	linear	Siphoviridae	Siphoviridae
A13D_scaffold1211|length_1414	linear	Siphoviridae	Siphoviridae
A13D_scaffold1305|length_1344	linear	Siphoviridae	Siphoviridae
A13D_scaffold1317|length_1336	linear	Siphoviridae	Siphoviridae
A13D_scaffold1331|length_1329	linear	Siphoviridae	Siphoviridae
A13D_scaffold1354|length_1317	linear	Siphoviridae	Siphoviridae
A13D_scaffold1367|length_1306	linear	Siphoviridae	Siphoviridae
A13D_scaffold1391|length_1294	linear	Siphoviridae	Siphoviridae
A13D_scaffold1407|length_1284	linear	Siphoviridae	Siphoviridae
A13D_scaffold1439|length_1262	linear	Siphoviridae	Siphoviridae
A13D_scaffold1485|length_1234	linear	Siphoviridae	Siphoviridae
A13D_scaffold1530|length_1209	linear	Siphoviridae	Siphoviridae
A13D_scaffold1541|length_1202	linear	Siphoviridae	Siphoviridae
A13D_scaffold1566|length_1191	linear	Siphoviridae	Siphoviridae
A13D_scaffold1570|length_1190	linear	Siphoviridae	Siphoviridae
A13D_scaffold1626|length_1169	linear	Siphoviridae	Siphoviridae
A13D_scaffold1764|length_1105	linear	Siphoviridae	Siphoviridae
A13D_scaffold1772|length_1102	linear	Siphoviridae	Siphoviridae
A13D_scaffold1830|length_1087	linear	Siphoviridae	Siphoviridae
A13D_scaffold1839|length_1084	linear	Siphoviridae	Siphoviridae
A13D_scaffold1912|length_1056	linear	Siphoviridae	Siphoviridae
A13D_scaffold1980|length_1033	circular	Siphoviridae	Siphoviridae
A13D_scaffold2033|length_1017	linear	Siphoviridae	Siphoviridae
A13D_scaffold2066|length_1008	linear	Siphoviridae	Siphoviridae
A13D_scaffold2097|length_1000	linear	Siphoviridae	Siphoviridae
A14D_scaffold2|length_50544	linear	Siphoviridae	Siphoviridae
A14D_scaffold12|length_23820	linear	Siphoviridae	Siphoviridae
A14D_scaffold14|length_22153	linear	Siphoviridae	Siphoviridae
A14D_scaffold16|length_20950	linear	Siphoviridae	Siphoviridae
A14D_scaffold17|length_19890	linear	Siphoviridae	Siphoviridae
A14D_scaffold18|length_18226	linear	Siphoviridae	Siphoviridae
A14D_scaffold21|length_15894	linear	Siphoviridae	Siphoviridae
A14D_scaffold27|length_14058	linear	Siphoviridae	Siphoviridae
A14D_scaffold28|length_13880	linear	Siphoviridae	Siphoviridae
A14D_scaffold29|length_13655	linear	Siphoviridae	Siphoviridae
A14D_scaffold33|length_12932	linear	Siphoviridae	Siphoviridae
A14D_scaffold34|length_12914	linear	Siphoviridae	Siphoviridae
A14D_scaffold35|length_12624	linear	Siphoviridae	Siphoviridae
A14D_scaffold40|length_11314	linear	Siphoviridae	Siphoviridae
A14D_scaffold41|length_10520	linear	Siphoviridae	Siphoviridae
A14D_scaffold47|length_9808	linear	Siphoviridae	Siphoviridae
A14D_scaffold51|length_9228	linear	Siphoviridae	Siphoviridae
A14D_scaffold62|length_8191	linear	Siphoviridae	Siphoviridae
A14D_scaffold69|length_7888	linear	Siphoviridae	Siphoviridae
A14D_scaffold86|length_7074	linear	Siphoviridae	Siphoviridae
A14D_scaffold89|length_6990	linear	Siphoviridae	Siphoviridae
A14D_scaffold94|length_6881	linear	Siphoviridae	Siphoviridae
A14D_scaffold107|length_6695	linear	Siphoviridae	Siphoviridae
A14D_scaffold115|length_6425	linear	Siphoviridae	Siphoviridae
A14D_scaffold120|length_6359	linear	Siphoviridae	Siphoviridae
A14D_scaffold125|length_6239	linear	Siphoviridae	Siphoviridae
A14D_scaffold145|length_5931	linear	Siphoviridae	Siphoviridae
A14D_scaffold181|length_5125	linear	Siphoviridae	Siphoviridae
A14D_scaffold236|length_4469	linear	Siphoviridae	Siphoviridae
A14D_scaffold264|length_4182	linear	Siphoviridae	Siphoviridae
A14D_scaffold285|length_4032	linear	Siphoviridae	Siphoviridae
A14D_scaffold292|length_3986	linear	Siphoviridae	Siphoviridae
A14D_scaffold298|length_3939	linear	Siphoviridae	Siphoviridae
A14D_scaffold309|length_3864	linear	Siphoviridae	Siphoviridae
A14D_scaffold334|length_3736	linear	Siphoviridae	Siphoviridae
A14D_scaffold340|length_3713	linear	Siphoviridae	Siphoviridae
A14D_scaffold371|length_3582	linear	Siphoviridae	Siphoviridae
A14D_scaffold384|length_3516	linear	Siphoviridae	Siphoviridae
A14D_scaffold390|length_3500	linear	Siphoviridae	Siphoviridae
A14D_scaffold428|length_3373	linear	Siphoviridae	Siphoviridae
A14D_scaffold451|length_3308	circular	Siphoviridae	Siphoviridae
A14D_scaffold460|length_3262	linear	Siphoviridae	Siphoviridae
A14D_scaffold492|length_3144	linear	Siphoviridae	Siphoviridae
A14D_scaffold498|length_3131	linear	Siphoviridae	Siphoviridae
A14D_scaffold514|length_3077	linear	Siphoviridae	Siphoviridae
A14D_scaffold581|length_2912	linear	Siphoviridae	Siphoviridae
A14D_scaffold619|length_2806	linear	Siphoviridae	Siphoviridae
A14D_scaffold661|length_2713	linear	Siphoviridae	Siphoviridae
A14D_scaffold676|length_2698	linear	Siphoviridae	Siphoviridae
A14D_scaffold707|length_2645	linear	Siphoviridae	Siphoviridae
A14D_scaffold731|length_2601	linear	Siphoviridae	Siphoviridae
A14D_scaffold753|length_2563	linear	Siphoviridae	Siphoviridae
A14D_scaffold794|length_2481	linear	Siphoviridae	Siphoviridae
A14D_scaffold817|length_2441	linear	Siphoviridae	Siphoviridae
A14D_scaffold820|length_2437	linear	Siphoviridae	Siphoviridae
A14D_scaffold832|length_2427	linear	Siphoviridae	Siphoviridae
A14D_scaffold852|length_2396	linear	Siphoviridae	Siphoviridae
A14D_scaffold864|length_2374	linear	Siphoviridae	Siphoviridae
A14D_scaffold902|length_2307	linear	Siphoviridae	Siphoviridae
A14D_scaffold913|length_2298	linear	Siphoviridae	Siphoviridae
A14D_scaffold923|length_2285	linear	Siphoviridae	Siphoviridae
A14D_scaffold961|length_2237	linear	Siphoviridae	Siphoviridae
A14D_scaffold1048|length_2136	linear	Siphoviridae	Siphoviridae
A14D_scaffold1114|length_2058	circular	Siphoviridae	Siphoviridae
A14D_scaffold1125|length_2047	linear	Siphoviridae	Siphoviridae
A14D_scaffold1439|length_1769	linear	Siphoviridae	Siphoviridae
A14D_scaffold1457|length_1760	linear	Siphoviridae	Siphoviridae
A14D_scaffold1478|length_1747	circular	Siphoviridae	Siphoviridae
A14D_scaffold1554|length_1698	linear	Siphoviridae	Siphoviridae
A14D_scaffold1565|length_1692	linear	Siphoviridae	Siphoviridae
A14D_scaffold1608|length_1664	linear	Siphoviridae	Siphoviridae
A14D_scaffold1644|length_1643	linear	Siphoviridae	Siphoviridae
A14D_scaffold1694|length_1609	linear	Siphoviridae	Siphoviridae
A14D_scaffold1706|length_1598	linear	Siphoviridae	Siphoviridae
A14D_scaffold1729|length_1580	linear	Siphoviridae	Siphoviridae
A14D_scaffold1804|length_1546	linear	Siphoviridae	Siphoviridae
A14D_scaffold1873|length_1509	circular	Siphoviridae	Siphoviridae
A14D_scaffold1927|length_1480	linear	Siphoviridae	Siphoviridae
A14D_scaffold1936|length_1474	circular	Siphoviridae	Siphoviridae
A14D_scaffold1982|length_1454	linear	Siphoviridae	Siphoviridae
A14D_scaffold1993|length_1451	linear	Siphoviridae	Siphoviridae
A14D_scaffold2045|length_1427	linear	Siphoviridae	Siphoviridae
A14D_scaffold2221|length_1355	linear	Siphoviridae	Siphoviridae
A14D_scaffold2265|length_1339	linear	Siphoviridae	Siphoviridae
A14D_scaffold2428|length_1287	linear	Siphoviridae	Siphoviridae
A14D_scaffold2429|length_1287	linear	Siphoviridae	Siphoviridae
A14D_scaffold2431|length_1286	circular	Siphoviridae	Siphoviridae
A14D_scaffold2500|length_1267	linear	Siphoviridae	Siphoviridae
A14D_scaffold2750|length_1198	linear	Siphoviridae	Siphoviridae
A14D_scaffold2842|length_1173	linear	Siphoviridae	Siphoviridae
A14D_scaffold3060|length_1126	linear	Siphoviridae	Siphoviridae
A14D_scaffold3197|length_1101	linear	Siphoviridae	Siphoviridae
A14D_scaffold3287|length_1083	linear	Siphoviridae	Siphoviridae
A14D_scaffold3297|length_1082	circular	Siphoviridae	Siphoviridae
A14D_scaffold3466|length_1054	linear	Siphoviridae	Siphoviridae
A14D_scaffold3467|length_1054	linear	Siphoviridae	Siphoviridae
A14D_scaffold3513|length_1045	linear	Siphoviridae	Siphoviridae
A14D_scaffold3524|length_1043	linear	Siphoviridae	Siphoviridae
A14D_scaffold3664|length_1022	circular	Siphoviridae	Siphoviridae
A14D_scaffold3773|length_1005	linear	Siphoviridae	Siphoviridae
A14D_scaffold3805|length_1002	linear	Siphoviridae	Siphoviridae
A14D_scaffold3808|length_1001	circular	Siphoviridae	Siphoviridae
A15D_scaffold2|length_43080	linear	Siphoviridae	Siphoviridae
A15D_scaffold3|length_29884	linear	Siphoviridae	Siphoviridae
A15D_scaffold4|length_26123	linear	Siphoviridae	Siphoviridae
A15D_scaffold7|length_15719	linear	Siphoviridae	Siphoviridae
A15D_scaffold9|length_15393	linear	Siphoviridae	Siphoviridae
A15D_scaffold10|length_15171	linear	Siphoviridae	Siphoviridae
A15D_scaffold12|length_14429	linear	Siphoviridae	Siphoviridae
A15D_scaffold17|length_12370	linear	Siphoviridae	Siphoviridae
A15D_scaffold22|length_10589	linear	Siphoviridae	Siphoviridae
A15D_scaffold29|length_9635	linear	Siphoviridae	Siphoviridae
A15D_scaffold30|length_9517	linear	Siphoviridae	Siphoviridae
A15D_scaffold32|length_9193	linear	Siphoviridae	Siphoviridae
A15D_scaffold35|length_8847	linear	Siphoviridae	Siphoviridae
A15D_scaffold37|length_8578	linear	Siphoviridae	Siphoviridae
A15D_scaffold42|length_8294	linear	Siphoviridae	Siphoviridae
A15D_scaffold44|length_8122	linear	Siphoviridae	Siphoviridae
A15D_scaffold49|length_7928	linear	Siphoviridae	Siphoviridae
A15D_scaffold55|length_7391	linear	Siphoviridae	Siphoviridae
A15D_scaffold62|length_7239	linear	Siphoviridae	Siphoviridae
A15D_scaffold75|length_6625	linear	Siphoviridae	Siphoviridae
A15D_scaffold80|length_6573	linear	Siphoviridae	Siphoviridae
A15D_scaffold90|length_6365	linear	Siphoviridae	Siphoviridae
A15D_scaffold91|length_6357	linear	Siphoviridae	Siphoviridae
A15D_scaffold101|length_6034	linear	Siphoviridae	Siphoviridae
A15D_scaffold102|length_6006	linear	Siphoviridae	Siphoviridae
A15D_scaffold137|length_5247	linear	Siphoviridae	Siphoviridae
A15D_scaffold144|length_5084	linear	Siphoviridae	Siphoviridae
A15D_scaffold157|length_4934	linear	Siphoviridae	Siphoviridae
A15D_scaffold169|length_4795	linear	Siphoviridae	Siphoviridae
A15D_scaffold188|length_4639	linear	Siphoviridae	Siphoviridae
A15D_scaffold190|length_4622	circular	Siphoviridae	Siphoviridae
A15D_scaffold192|length_4594	linear	Siphoviridae	Siphoviridae
A15D_scaffold211|length_4485	linear	Siphoviridae	Siphoviridae
A15D_scaffold218|length_4405	linear	Siphoviridae	Siphoviridae
A15D_scaffold235|length_4313	linear	Siphoviridae	Siphoviridae
A15D_scaffold249|length_4212	linear	Siphoviridae	Siphoviridae
A15D_scaffold256|length_4181	linear	Siphoviridae	Siphoviridae
A15D_scaffold300|length_3934	linear	Siphoviridae	Siphoviridae
A15D_scaffold315|length_3862	linear	Siphoviridae	Siphoviridae
A15D_scaffold325|length_3794	linear	Siphoviridae	Siphoviridae
A15D_scaffold331|length_3772	linear	Siphoviridae	Siphoviridae
A15D_scaffold352|length_3649	linear	Siphoviridae	Siphoviridae
A15D_scaffold381|length_3535	linear	Siphoviridae	Siphoviridae
A15D_scaffold402|length_3453	linear	Siphoviridae	Siphoviridae
A15D_scaffold403|length_3443	linear	Siphoviridae	Siphoviridae
A15D_scaffold405|length_3440	circular	Siphoviridae	Siphoviridae
A15D_scaffold441|length_3332	linear	Siphoviridae	Siphoviridae
A15D_scaffold449|length_3311	linear	Siphoviridae	Siphoviridae
A15D_scaffold465|length_3246	linear	Siphoviridae	Siphoviridae
A15D_scaffold484|length_3184	linear	Siphoviridae	Siphoviridae
A15D_scaffold487|length_3175	linear	Siphoviridae	Siphoviridae
A15D_scaffold513|length_3118	linear	Siphoviridae	Siphoviridae
A15D_scaffold514|length_3117	linear	Siphoviridae	Siphoviridae
A15D_scaffold523|length_3093	linear	Siphoviridae	Siphoviridae
A15D_scaffold531|length_3076	linear	Siphoviridae	Siphoviridae
A15D_scaffold533|length_3071	circular	Siphoviridae	Siphoviridae
A15D_scaffold541|length_3049	linear	Siphoviridae	Siphoviridae
A15D_scaffold558|length_3003	circular	Siphoviridae	Siphoviridae
A15D_scaffold609|length_2897	linear	Siphoviridae	Siphoviridae
A15D_scaffold640|length_2840	linear	Siphoviridae	Siphoviridae
A15D_scaffold665|length_2788	circular	Siphoviridae	Siphoviridae
A15D_scaffold682|length_2772	linear	Siphoviridae	Siphoviridae
A15D_scaffold686|length_2765	linear	Siphoviridae	Siphoviridae
A15D_scaffold696|length_2745	linear	Siphoviridae	Siphoviridae
A15D_scaffold716|length_2720	linear	Siphoviridae	Siphoviridae
A15D_scaffold721|length_2709	linear	Siphoviridae	Siphoviridae
A15D_scaffold771|length_2642	linear	Siphoviridae	Siphoviridae
A15D_scaffold772|length_2639	linear	Siphoviridae	Siphoviridae
A15D_scaffold794|length_2595	linear	Siphoviridae	Siphoviridae
A15D_scaffold832|length_2535	linear	Siphoviridae	Siphoviridae
A15D_scaffold837|length_2527	linear	Siphoviridae	Siphoviridae
A15D_scaffold895|length_2447	linear	Siphoviridae	Siphoviridae
A15D_scaffold898|length_2444	linear	Siphoviridae	Siphoviridae
A15D_scaffold921|length_2424	circular	Siphoviridae	Siphoviridae
A15D_scaffold944|length_2394	circular	Siphoviridae	Siphoviridae
A15D_scaffold960|length_2375	linear	Siphoviridae	Siphoviridae
A15D_scaffold982|length_2348	linear	Siphoviridae	Siphoviridae
A15D_scaffold984|length_2347	linear	Siphoviridae	Siphoviridae
A15D_scaffold992|length_2333	linear	Siphoviridae	Siphoviridae
A15D_scaffold1030|length_2296	linear	Siphoviridae	Siphoviridae
A15D_scaffold1120|length_2215	linear	Siphoviridae	Siphoviridae
A15D_scaffold1132|length_2209	linear	Siphoviridae	Siphoviridae
A15D_scaffold1139|length_2200	linear	Siphoviridae	Siphoviridae
A15D_scaffold1167|length_2181	linear	Siphoviridae	Siphoviridae
A15D_scaffold1186|length_2164	linear	Siphoviridae	Siphoviridae
A15D_scaffold1234|length_2105	linear	Siphoviridae	Siphoviridae
A15D_scaffold1258|length_2077	linear	Siphoviridae	Siphoviridae
A15D_scaffold1335|length_2018	linear	Siphoviridae	Siphoviridae
A15D_scaffold1363|length_1996	linear	Siphoviridae	Siphoviridae
A15D_scaffold1436|length_1950	linear	Siphoviridae	Siphoviridae
A15D_scaffold1506|length_1903	linear	Siphoviridae	Siphoviridae
A15D_scaffold1530|length_1890	linear	Siphoviridae	Siphoviridae
A15D_scaffold1534|length_1886	circular	Siphoviridae	Siphoviridae
A15D_scaffold1587|length_1851	linear	Siphoviridae	Siphoviridae
A15D_scaffold1663|length_1809	linear	Siphoviridae	Siphoviridae
A15D_scaffold1692|length_1790	linear	Siphoviridae	Siphoviridae
A15D_scaffold1735|length_1762	linear	Siphoviridae	Siphoviridae
A15D_scaffold1783|length_1742	linear	Siphoviridae	Siphoviridae
A15D_scaffold1850|length_1707	linear	Siphoviridae	Siphoviridae
A15D_scaffold1913|length_1674	linear	Siphoviridae	Siphoviridae
A15D_scaffold1914|length_1673	linear	Siphoviridae	Siphoviridae
A15D_scaffold1924|length_1667	linear	Siphoviridae	Siphoviridae
A15D_scaffold2039|length_1620	linear	Siphoviridae	Siphoviridae
A15D_scaffold2069|length_1608	circular	Siphoviridae	Siphoviridae
A15D_scaffold2073|length_1605	linear	Siphoviridae	Siphoviridae
A15D_scaffold2094|length_1596	linear	Siphoviridae	Siphoviridae
A15D_scaffold2112|length_1590	linear	Siphoviridae	Siphoviridae
A15D_scaffold2223|length_1545	linear	Siphoviridae	Siphoviridae
A15D_scaffold2233|length_1540	linear	Siphoviridae	Siphoviridae
A15D_scaffold2296|length_1516	linear	Siphoviridae	Siphoviridae
A15D_scaffold2404|length_1478	linear	Siphoviridae	Siphoviridae
A15D_scaffold2460|length_1458	linear	Siphoviridae	Siphoviridae
A15D_scaffold2472|length_1454	linear	Siphoviridae	Siphoviridae
A15D_scaffold2480|length_1451	linear	Siphoviridae	Siphoviridae
A15D_scaffold2540|length_1431	linear	Siphoviridae	Siphoviridae
A15D_scaffold2584|length_1422	linear	Siphoviridae	Siphoviridae
A15D_scaffold2615|length_1412	linear	Siphoviridae	Siphoviridae
A15D_scaffold2627|length_1409	linear	Siphoviridae	Siphoviridae
A15D_scaffold2718|length_1384	linear	Siphoviridae	Siphoviridae
A15D_scaffold2752|length_1375	linear	Siphoviridae	Siphoviridae
A15D_scaffold2816|length_1355	linear	Siphoviridae	Siphoviridae
A15D_scaffold2948|length_1317	linear	Siphoviridae	Siphoviridae
A15D_scaffold3037|length_1297	linear	Siphoviridae	Siphoviridae
A15D_scaffold3066|length_1292	linear	Siphoviridae	Siphoviridae
A15D_scaffold3086|length_1285	circular	Siphoviridae	Siphoviridae
A15D_scaffold3221|length_1254	linear	Siphoviridae	Siphoviridae
A15D_scaffold3269|length_1243	linear	Siphoviridae	Siphoviridae
A15D_scaffold3364|length_1224	linear	Siphoviridae	Siphoviridae
A15D_scaffold3390|length_1218	circular	Siphoviridae	Siphoviridae
A15D_scaffold3407|length_1214	linear	Siphoviridae	Siphoviridae
A15D_scaffold3496|length_1197	linear	Siphoviridae	Siphoviridae
A15D_scaffold3531|length_1191	linear	Siphoviridae	Siphoviridae
A15D_scaffold3776|length_1143	linear	Siphoviridae	Siphoviridae
A15D_scaffold3780|length_1142	linear	Siphoviridae	Siphoviridae
A15D_scaffold3868|length_1125	linear	Siphoviridae	Siphoviridae
A15D_scaffold3967|length_1111	circular	Siphoviridae	Siphoviridae
A15D_scaffold4103|length_1088	circular	Siphoviridae	Siphoviridae
A15D_scaffold4162|length_1079	linear	Siphoviridae	Siphoviridae
A15D_scaffold4215|length_1071	circular	Siphoviridae	Siphoviridae
A15D_scaffold4262|length_1063	linear	Siphoviridae	Siphoviridae
A15D_scaffold4449|length_1036	circular	Siphoviridae	Siphoviridae
A15D_scaffold4537|length_1024	circular	Siphoviridae	Siphoviridae
A15D_scaffold4627|length_1013	linear	Siphoviridae	Siphoviridae
A15D_scaffold4678|length_1005	linear	Siphoviridae	Siphoviridae
A16D_scaffold1|length_55699	linear	Siphoviridae	Siphoviridae
A16D_scaffold2|length_35244	linear	Siphoviridae	Siphoviridae
A16D_scaffold4|length_21533	linear	Siphoviridae	Siphoviridae
A16D_scaffold5|length_16574	linear	Siphoviridae	Siphoviridae
A16D_scaffold15|length_10354	linear	Siphoviridae	Siphoviridae
A16D_scaffold16|length_10253	linear	Siphoviridae	Siphoviridae
A16D_scaffold19|length_8894	linear	Siphoviridae	Siphoviridae
A16D_scaffold21|length_8452	linear	Siphoviridae	Siphoviridae
A16D_scaffold30|length_7840	linear	Siphoviridae	Siphoviridae
A16D_scaffold37|length_7552	linear	Siphoviridae	Siphoviridae
A16D_scaffold38|length_7550	linear	Siphoviridae	Siphoviridae
A16D_scaffold46|length_7237	linear	Siphoviridae	Siphoviridae
A16D_scaffold57|length_6466	linear	Siphoviridae	Siphoviridae
A16D_scaffold63|length_6171	linear	Siphoviridae	Siphoviridae
A16D_scaffold94|length_5266	linear	Siphoviridae	Siphoviridae
A16D_scaffold103|length_5105	linear	Siphoviridae	Siphoviridae
A16D_scaffold119|length_4898	linear	Siphoviridae	Siphoviridae
A16D_scaffold181|length_4047	linear	Siphoviridae	Siphoviridae
